 [2009-51-25 06:51,120081]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - 1
 [2009-51-25 06:51,120082]WARN  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - La tabla no existe. No es necesario borrarla.
 [2009-51-25 06:51,120090]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - 1
 [2009-51-25 06:51,120090]WARN  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - La tabla donde se guardan las estadisticas, ya existe.
 [2009-51-25 06:51,120109]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - 1
 [2009-51-25 06:51,120120]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - 1
 [2009-51-25 06:51,120121]DEBUG josejamilena.pfc.servidor.tareas.TaskPLSQL [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - Script: ejemplo_1.sql lanzado: Thu Jun 25 18:51:00 CEST 2009
 [2009-51-25 06:51,120121]DEBUG josejamilena.pfc.servidor.tareas.TaskPLSQL [cron4j::scheduler[ec6558eb007259da00b02e7a0000012218520b3b35af964e]::executor[ec6558eb007259da00e32802000001221853ca355b7f7478]] - 9.0
 [2009-51-25 06:51,122009]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - 1
 [2009-51-25 06:51,122016]INFO  josejamilena.pfc.servidor.conexion.Estadisticas [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - 1
 [2009-51-25 06:51,122017]DEBUG josejamilena.pfc.servidor.tareas.TaskSQL [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - Script: ejemplo.sql lanzado: Thu Jun 25 18:51:02 CEST 2009
 [2009-51-25 06:51,122017]DEBUG josejamilena.pfc.servidor.tareas.TaskSQL [cron4j::scheduler[ec6558eb007259da00b02e7a00000122185207bd5a6cb1e7]::executor[ec6558eb007259da01a62c31000001221853ca302209bc13]] - 1909.0
 
